Selected Gene,Overlapping Gene,Overlapping Strand,Overlapping Gene name,Overlapping Gene start (bp),Overlapping Gene end (bp),Selected Strand,Selected Gene name,Selected Gene start (bp),Selected Gene end (bp),overlap type
ENSG00000115677,ENSG00000168385,1,SEPTIN2,241315925,241354027,-1,HDLBP,241227264,241317061,5.0
ENSG00000115425,ENSG00000163449,1,TMEM169,216081919,216102783,-1,PECR,215996329,216082955,5.0
ENSG00000163449,ENSG00000115425,-1,PECR,216038388,216081809,1,TMEM169,216081866,216102783,5.0
ENSG00000144580,ENSG00000135913,-1,USP37,218450251,218568351,1,CNOT9,218568580,218597080,2.0
ENSG00000173614,ENSG00000162441,-1,LZIC,9926293,9943391,1,NMNAT1,9943428,9985501,2.0
ENSG00000157916,ENSG00000116151,-1,MORN1,2321253,2391554,1,RER1,2391775,2405442,2.0
ENSG00000060688,ENSG00000121766,1,ZCCHC17,31297032,31364936,-1,SNRNP40,31259568,31296788,2.0
ENSG00000142684,ENSG00000282872,-1,C1orf232,26164101,26168963,1,ZNF593,26169908,26170873,2.0
ENSG00000142684,ENSG00000236782,-1,ZNF593OS,26169521,26171832,1,ZNF593,26169908,26170873,4.0
ENSG00000282872,ENSG00000236782,-1,ZNF593OS,26169521,26171832,-1,C1orf232,26164101,26168963,1.0
ENSG00000282872,ENSG00000142684,1,ZNF593,26169908,26170873,-1,C1orf232,26164101,26168963,2.0
ENSG00000116151,ENSG00000157916,1,RER1,2391841,2405436,-1,MORN1,2321253,2391707,2.0
ENSG00000214114,ENSG00000131233,-1,GJA9,38874069,38881587,-1,MYCBP,38862493,38873368,1.0
ENSG00000116205,ENSG00000116209,-1,TMEM59,54026681,54053204,1,TCEANC2,54053584,54112519,2.0
ENSG00000198841,ENSG00000117862,-1,TXNDC12,52020131,52055191,-1,KTI12,52032103,52033810,6.0
ENSG00000116212,ENSG00000081870,-1,IFT25,53921561,53945699,1,LRRC42,53946085,53968168,2.0
ENSG00000132855,ENSG00000116641,-1,DOCK7,62454726,62688386,1,ANGPTL3,62597520,62606313,5.0
ENSG00000213625,ENSG00000116678,1,LEPR,65420668,65641559,1,LEPROT,65420587,65436007,3.0
ENSG00000203965,ENSG00000142856,-1,ITGB3BP,63440770,63523225,1,EFCAB7,63523372,63572693,5.0
ENSG00000134748,ENSG00000085840,-1,ORC1,52372829,52404423,1,PRPF38A,52404602,52420836,2.0
ENSG00000137944,ENSG00000213516,-1,RBMXL1,88979456,88992629,-1,KYAT3,88935773,88992953,3.0
ENSG00000198198,ENSG00000159479,-1,MED8,43383917,43389800,1,SZT2,43389882,43454247,2.0
ENSG00000196505,ENSG00000065183,1,WDR3,117929739,117966543,-1,GDAP2,117863485,117929621,2.0
ENSG00000065183,ENSG00000196505,-1,GDAP2,117863485,117929621,1,WDR3,117929720,117966543,2.0
ENSG00000163156,ENSG00000163155,-1,LYSMD1,151159748,151165902,1,SCNM1,151156664,151170296,5.0
ENSG00000171943,ENSG00000188610,-1,FAM72B,121167646,121184340,1,SRGAP2C,121184811,121392874,2.0
ENSG00000163155,ENSG00000163156,1,SCNM1,151166144,151170296,-1,LYSMD1,151159748,151165948,5.0
ENSG00000143158,ENSG00000143164,1,DCAF6,167936683,168075836,-1,MPC2,167916675,167937072,5.0
ENSG00000000460,ENSG00000171806,-1,METTL18,169792529,169794907,1,C1orf112,169662007,169854080,5.0
ENSG00000143156,ENSG00000117475,1,BLZF1,169368195,169388305,-1,NME7,169132531,169367948,2.0
ENSG00000047410,ENSG00000157181,1,ODR4,186375838,186421375,-1,TPR,186311652,186375693,2.0
ENSG00000171806,ENSG00000000460,1,C1orf112,169795040,169854080,-1,METTL18,169792529,169794963,5.0
ENSG00000162851,ENSG00000162852,1,CNST,246566456,246668595,-1,TFB2M,246540561,246566261,2.0
ENSG00000143493,ENSG00000143476,1,DTL,212035748,212105013,-1,INTS7,211940399,212035557,2.0
ENSG00000092978,ENSG00000162814,1,SPATA17,217631344,217871696,-1,GPATCH2,217426992,217631090,2.0
ENSG00000162814,ENSG00000092978,-1,GPATCH2,217426992,217631090,1,SPATA17,217631324,217871696,2.0
ENSG00000143476,ENSG00000143493,-1,INTS7,211940403,212035557,1,DTL,212035553,212107400,2.0
ENSG00000121486,ENSG00000116668,1,SWT1,185157167,185291781,-1,TRMT1L,185118101,185157072,2.0
ENSG00000162852,ENSG00000162851,-1,TFB2M,246540561,246566261,1,CNST,246566444,246668595,2.0
ENSG00000116209,ENSG00000116205,1,TCEANC2,54053608,54106082,-1,TMEM59,54026681,54053504,2.0
ENSG00000116668,ENSG00000121486,-1,TRMT1L,185118101,185156953,1,SWT1,185157080,185291781,2.0
ENSG00000116906,ENSG00000143633,-1,C1orf131,231223765,231241175,1,GNPAT,231241207,231277973,2.0
ENSG00000157181,ENSG00000047410,-1,TPR,186311652,186375253,1,ODR4,186375838,186421378,2.0
ENSG00000117697,ENSG00000203705,1,TATDN3,212791894,212816830,-1,NSL1,212726153,212791782,2.0
ENSG00000010072,ENSG00000116903,-1,EXOC8,231332753,231337852,1,SPRTN,231337104,231355023,2.0
ENSG00000203705,ENSG00000117697,-1,NSL1,212726153,212791777,1,TATDN3,212791828,212816830,2.0
ENSG00000116903,ENSG00000010072,1,SPRTN,231338293,231355023,-1,EXOC8,231332753,231337852,2.0
ENSG00000007341,ENSG00000116489,1,CAPZA1,112619832,112671616,-1,ST7L,112523514,112620825,5.0
ENSG00000054282,ENSG00000143702,-1,CEP170,243124428,243255281,1,SDCCAG8,243256034,243500091,2.0
ENSG00000054267,ENSG00000152904,1,GGPS1,235328570,235344532,-1,ARID4B,235131634,235328219,2.0
ENSG00000232113,ENSG00000183831,-1,ANKRD45,173608336,173669851,1,TEX50,173635338,173637130,5.0
ENSG00000203737,ENSG00000152061,1,RABGAP1L,174159520,174995308,1,GPR52,174447964,174449545,6.0
ENSG00000162630,ENSG00000134371,1,CDC73,193122031,193254815,-1,B3GALT2,193178730,193186613,5.0
ENSG00000243364,ENSG00000143537,1,ADAM15,155051316,155062775,1,EFNA4,155063737,155069553,1.0
ENSG00000169241,ENSG00000169242,1,EFNA1,155127876,155134899,1,SLC50A1,155135344,155138857,1.0
ENSG00000163463,ENSG00000163462,1,TRIM46,155173849,155184970,-1,KRTCAP2,155169408,155173475,2.0
ENSG00000169231,ENSG00000173171,1,MTX1,155208695,155213823,-1,THBS3,155195588,155209051,2.0
ENSG00000116521,ENSG00000176444,-1,CLK2,155262868,155273504,-1,SCAMP3,155255979,155262430,1.0
ENSG00000288644,ENSG00000058673,1,ZC3H11A,203795623,203854124,1,,203802094,203802192,6.0
ENSG00000288644,ENSG00000257315,1,ZBED6,203795623,203854124,1,,203802094,203802192,6.0
ENSG00000257315,ENSG00000058673,1,ZC3H11A,203795623,203854124,1,ZBED6,203795623,203854124,3.0
ENSG00000058673,ENSG00000257315,1,ZBED6,203795623,203854124,1,ZC3H11A,203795623,203854999,3.0
ENSG00000158156,ENSG00000130768,1,SMPDL3B,27935000,27959152,1,XKR8,27959588,27968093,1.0
ENSG00000143633,ENSG00000116906,1,GNPAT,231241212,231277973,-1,C1orf131,231223763,231241187,2.0
ENSG00000132773,ENSG00000132781,-1,MUTYH,45329242,45339970,1,TOE1,45340052,45343973,2.0
ENSG00000280670,ENSG00000132763,1,MMACHC,45500300,45513382,-1,CCDC163,45493866,45500079,2.0
ENSG00000132763,ENSG00000280670,-1,CCDC163,45493866,45500073,1,MMACHC,45500300,45513382,2.0
ENSG00000132676,ENSG00000163374,-1,YY1AP1,155659454,155688774,1,DAP3,155687960,155739010,5.0
ENSG00000160803,ENSG00000116586,1,LAMTOR2,156054782,156058506,-1,UBQLN4,156035299,156053798,2.0
ENSG00000163468,ENSG00000163467,1,TSACC,156338526,156346995,-1,CCT3,156308968,156367873,5.0
ENSG00000116678,ENSG00000213625,1,LEPROT,65420668,65436007,1,LEPR,65420652,65641559,3.0
ENSG00000162521,ENSG00000176261,-1,ZBTB8OS,32620820,32650550,1,RBBP4,32651142,32686211,2.0
ENSG00000116497,ENSG00000134684,-1,YARS1,32775239,32817358,1,S100PBP,32816767,32858875,5.0
ENSG00000143224,ENSG00000143258,1,USP21,161159500,161165723,1,PPOX,161166056,161178013,1.0
ENSG00000158869,ENSG00000158864,1,NDUFS2,161202367,161214395,1,FCER1G,161215234,161220699,1.0
ENSG00000126106,ENSG00000198520,1,ARMH1,44674714,44725591,-1,TMEM53,44635238,44674481,2.0
ENSG00000198520,ENSG00000126106,-1,TMEM53,44653247,44674481,1,ARMH1,44674692,44725591,2.0
ENSG00000126107,ENSG00000126088,1,UROD,45012254,45015575,-1,HECTD3,45002540,45011324,2.0
ENSG00000126088,ENSG00000126107,-1,HECTD3,45002548,45011324,1,UROD,45010950,45015575,2.0
ENSG00000162408,ENSG00000173662,1,TAS1R1,6555307,6579755,-1,NOL9,6521347,6554513,2.0
ENSG00000204859,ENSG00000173662,1,TAS1R1,6555307,6579755,1,ZBTB48,6579994,6589280,1.0
ENSG00000173662,ENSG00000162408,-1,NOL9,6521347,6554513,1,TAS1R1,6555307,6579755,2.0
ENSG00000288629,ENSG00000197147,1,LRRC8B,89524829,89597861,1,,89579592,89579654,6.0
ENSG00000186063,ENSG00000162819,1,BROX,222712564,222735187,-1,AIDA,222668013,222713210,2.0
ENSG00000162819,ENSG00000186063,-1,AIDA,222668013,222712491,1,BROX,222712553,222735196,2.0
ENSG00000164010,ENSG00000177868,-1,SVBP,42807052,42817397,1,ERMAP,42817122,42844991,2.0
ENSG00000198837,ENSG00000160741,-1,CRTC2,153947675,153958612,-1,DENND4B,153929501,153946718,1.0
ENSG00000160741,ENSG00000143570,-1,SLC39A1,153959110,153963537,-1,CRTC2,153947669,153958615,1.0
ENSG00000116198,ENSG00000169598,1,DFFB,3857476,3885429,-1,CEP104,3812086,3857396,2.0
ENSG00000169598,ENSG00000116198,-1,CEP104,3812086,3857211,1,DFFB,3857267,3885429,2.0
ENSG00000288626,ENSG00000116128,1,BCL9,147541501,147626216,1,,147611590,147611796,6.0
ENSG00000116747,ENSG00000116750,-1,UCHL5,193012254,193059360,1,RO60,193059454,193091777,2.0
ENSG00000163467,ENSG00000163468,-1,CCT3,156308968,156338292,1,TSACC,156337314,156346995,5.0
ENSG00000243710,ENSG00000117395,-1,EBNA1BP2,43164184,43172290,1,CFAP57,43172330,43254358,5.0
ENSG00000117395,ENSG00000243710,1,CFAP57,43172330,43254358,-1,EBNA1BP2,43164175,43270936,5.0
ENSG00000215788,ENSG00000171680,-1,PLEKHG5,6467122,6491667,-1,TNFRSF25,6460786,6466175,1.0
ENSG00000121766,ENSG00000060688,-1,SNRNP40,31259568,31296788,1,ZCCHC17,31296982,31364953,2.0
ENSG00000142856,ENSG00000203965,1,EFCAB7,63523525,63572693,-1,ITGB3BP,63440770,63593721,5.0
ENSG00000236782,ENSG00000142684,1,ZNF593,26169908,26170873,-1,ZNF593OS,26169516,26171832,4.0
ENSG00000135763,ENSG00000135801,-1,TAF5L,229593134,229626122,1,URB2,229626247,229660200,2.0
ENSG00000159214,ENSG00000117411,1,B4GALT2,43979210,43991168,1,CCDC24,43991359,43996528,1.0
ENSG00000085840,ENSG00000134748,1,PRPF38A,52404602,52420836,-1,ORC1,52372829,52404423,2.0
ENSG00000143369,ENSG00000143374,1,TARS2,150487419,150507602,1,ECM1,150508062,150513789,1.0
ENSG00000143457,ENSG00000143452,-1,HORMAD1,150698060,150720895,-1,GOLPH3L,150646230,150697154,1.0
ENSG00000198835,ENSG00000143774,1,GUK1,228140279,228148951,1,GJC2,228149930,228159826,1.0
ENSG00000117385,ENSG00000164008,1,C1orf50,42767249,42779491,-1,P3H1,42746335,42767084,2.0
ENSG00000160051,ENSG00000160050,1,CCDC28B,32200595,32205387,1,IQCC,32205671,32208682,1.0
ENSG00000162526,ENSG00000225828,-1,FAM229A,32361270,32362485,1,TSSK3,32351521,32364312,5.0
ENSG00000117593,ENSG00000120334,-1,CENPL,173799550,173824883,1,DARS2,173824653,173858808,2.0
ENSG00000215845,ENSG00000158773,-1,USF1,161039251,161045977,-1,TSTD1,161037631,161038977,1.0
ENSG00000158773,ENSG00000186517,-1,ARHGAP30,161046946,161069891,-1,USF1,161039251,161045977,1.0
ENSG00000143256,ENSG00000158793,1,NIT1,161118105,161121194,-1,PFDN2,161100556,161118055,2.0
ENSG00000158793,ENSG00000143256,-1,PFDN2,161100561,161118037,1,NIT1,161118086,161125445,2.0
ENSG00000156171,ENSG00000134255,1,CEPT1,111140223,111185104,-1,DRAM2,111117163,111140203,2.0
ENSG00000169291,ENSG00000163239,1,TDRD10,154502219,154548147,-1,SHE,154469772,154502412,2.0
ENSG00000187980,ENSG00000162543,1,UBXN10,20186096,20196050,-1,PLA2G2C,20161253,20186518,2.0
ENSG00000198160,ENSG00000152763,-1,DNAI4,66812885,66924856,1,MIER1,66924895,66988619,2.0
ENSG00000116750,ENSG00000116747,1,RO60,193059612,193091219,-1,UCHL5,193012250,193060080,2.0
ENSG00000081870,ENSG00000116212,1,LRRC42,53946350,53968168,-1,IFT25,53916574,53945699,2.0
ENSG00000176256,ENSG00000121904,-1,CSMD2,33513998,34165230,1,HMGB4,33860475,33864791,5.0
ENSG00000213516,ENSG00000137944,-1,KYAT3,88935779,88992629,-1,RBMXL1,88979456,88992960,3.0
ENSG00000134183,ENSG00000116337,1,AMPD2,109619837,109632051,-1,GNAT2,109603091,109619929,5.0
ENSG00000187583,ENSG00000187961,1,KLHL17,960584,965719,1,PLEKHN1,966482,975865,1.0
ENSG00000116221,ENSG00000215883,-1,CYB5RL,54169651,54200030,1,MRPL37,54184041,54225464,5.0
ENSG00000163239,ENSG00000169291,-1,SHE,154479481,154502412,1,TDRD10,154502219,154548147,2.0
ENSG00000159479,ENSG00000198198,1,SZT2,43389899,43454247,-1,MED8,43383917,43389808,2.0
ENSG00000178922,ENSG00000198198,1,SZT2,43389899,43454247,-1,HYI,43450989,43453989,5.0
ENSG00000116337,ENSG00000134183,-1,GNAT2,109603091,109619616,1,AMPD2,109616104,109632051,5.0
ENSG00000143319,ENSG00000143303,1,METTL25B,156728469,156736960,-1,ISG20L2,156721891,156728766,2.0
ENSG00000143303,ENSG00000143319,-1,ISG20L2,156721895,156728766,1,METTL25B,156728442,156736960,2.0
ENSG00000156876,ENSG00000122435,1,TRMT13,100133163,100150496,-1,SASS6,100083563,100132955,2.0
ENSG00000162620,ENSG00000254685,1,FPGT,74198242,74208702,-1,LRRIQ3,74026015,74198187,2.0
ENSG00000162621,ENSG00000116783,1,TNNI3K,74235387,74544428,-1,LRRC53,74469376,74512611,5.0
ENSG00000116791,ENSG00000162623,1,TYW3,74733152,74766677,-1,CRYZ,74705482,74733408,2.0
ENSG00000162623,ENSG00000116791,-1,CRYZ,74705486,74733050,1,TYW3,74733152,74766678,2.0
ENSG00000184260,ENSG00000184270,-1,H2AC21,149887469,149887965,1,H2AC20,149886918,149887411,4.0
ENSG00000184260,ENSG00000184678,-1,H2BC21,149884459,149886682,1,H2AC20,149886918,149887411,2.0
ENSG00000184678,ENSG00000184270,-1,H2AC21,149887469,149887965,-1,H2BC21,149884459,149886682,1.0
ENSG00000184678,ENSG00000184260,1,H2AC20,149886918,149887411,-1,H2BC21,149884459,149886682,2.0
ENSG00000184270,ENSG00000184260,1,H2AC20,149886918,149887411,-1,H2AC21,149887469,149887965,4.0
ENSG00000143368,ENSG00000014914,-1,MTMR11,149928651,149936879,-1,SF3B4,149923317,149927803,1.0
ENSG00000163374,ENSG00000132676,1,DAP3,155689091,155739010,-1,YY1AP1,155659443,155689000,5.0
ENSG00000143740,ENSG00000081692,-1,JMJD4,227731191,227735302,1,SNAP47,227728200,227781826,5.0
ENSG00000117411,ENSG00000117410,1,ATP6V0B,43974960,43978295,1,B4GALT2,43978943,43991170,1.0
ENSG00000081692,ENSG00000143740,1,SNAP47,227735435,227781226,-1,JMJD4,227730425,227735411,5.0
ENSG00000173171,ENSG00000169231,-1,THBS3,155195588,155207897,1,MTX1,155208695,155213824,2.0
ENSG00000213171,ENSG00000143365,-1,RORC,151806071,151831802,-1,LINGO4,151800264,151805419,1.0
ENSG00000020129,ENSG00000142687,-1,KIAA0319L,35433492,35557403,1,NCDN,35557473,35567274,2.0
ENSG00000174842,ENSG00000122484,1,RPAP2,92299059,92402056,-1,GLMN,92246402,92298987,2.0
ENSG00000122484,ENSG00000174842,-1,GLMN,92246402,92298987,1,RPAP2,92299059,92402056,2.0
ENSG00000153230,ENSG00000241128,-1,OR14A2,247722957,247748141,1,OR14K1,247738615,247739559,5.0
ENSG00000176261,ENSG00000162521,1,RBBP4,32651208,32686211,-1,ZBTB8OS,32600172,32650903,2.0
ENSG00000213281,ENSG00000009307,-1,CSDE1,114716916,114757984,-1,NRAS,114704469,114716771,1.0
ENSG00000163141,ENSG00000143363,1,PRUNE1,151008449,151035713,1,BNIPL,151036321,151047720,1.0
ENSG00000143443,ENSG00000163141,1,BNIPL,151036586,151047720,1,C1orf56,151047751,151051986,1.0
ENSG00000197622,ENSG00000213190,1,MLLT11,151060397,151069544,-1,CDC42SE1,151050971,151070325,5.0
ENSG00000213190,ENSG00000197622,-1,CDC42SE1,151050985,151059622,1,MLLT11,151060397,151069544,5.0
ENSG00000054277,ENSG00000203668,-1,CHML,241628851,241640369,-1,OPN3,241590102,241677376,6.0
ENSG00000203668,ENSG00000054277,-1,OPN3,241593124,241640369,-1,CHML,241628851,241640369,6.0
ENSG00000152763,ENSG00000198160,1,MIER1,66924990,66988619,-1,DNAI4,66812885,66924856,2.0
ENSG00000222046,ENSG00000160051,1,IQCC,32205671,32208682,1,DCDC2B,32209089,32216192,1.0
ENSG00000254685,ENSG00000162620,-1,LRRIQ3,74026015,74198176,1,FPGT,74198238,74234086,2.0
ENSG00000196550,ENSG00000266028,1,SRGAP2,206203541,206464436,-1,FAM72A,206186179,206204414,5.0
ENSG00000266028,ENSG00000196550,-1,FAM72A,206186179,206202839,1,SRGAP2,206203346,206464436,5.0
ENSG00000215883,ENSG00000116221,1,MRPL37,54200167,54218383,-1,CYB5RL,54169651,54200036,5.0
ENSG00000120334,ENSG00000117593,1,DARS2,173824673,173858546,-1,CENPL,173799550,173824883,2.0
ENSG00000116863,ENSG00000092850,1,TEKT2,36084094,36088275,1,ADPRS,36088892,36093932,1.0
ENSG00000189171,ENSG00000160678,1,S100A1,153628434,153632039,-1,S100A13,153618787,153631360,5.0
ENSG00000160678,ENSG00000189171,-1,S100A13,153618799,153627505,1,S100A1,153627926,153632039,5.0
ENSG00000117500,ENSG00000122483,1,CCDC18,93180724,93278730,-1,TMED5,93149742,93180516,2.0
ENSG00000122483,ENSG00000117500,-1,TMED5,93149742,93180413,1,CCDC18,93179919,93278730,2.0
ENSG00000177868,ENSG00000164010,1,ERMAP,42817122,42844991,-1,SVBP,42807052,42817397,2.0
ENSG00000163346,ENSG00000163348,-1,PYGO2,154957026,154961782,-1,PBXIP1,154944076,154956123,1.0
ENSG00000163348,ENSG00000160691,-1,SHC1,154962298,154970747,-1,PYGO2,154957026,154963853,6.0
ENSG00000163354,ENSG00000163357,1,DCST1,155033824,155050930,-1,DCST2,155018520,155033781,2.0
ENSG00000143537,ENSG00000163357,1,DCST1,155033824,155050930,1,ADAM15,155050566,155062775,1.0
ENSG00000163357,ENSG00000163354,-1,DCST2,155018527,155033781,1,DCST1,155033824,155050930,2.0
ENSG00000014914,ENSG00000264522,-1,OTUD7B,149937812,150010726,-1,MTMR11,149928651,149936879,1.0
ENSG00000215784,ENSG00000196369,-1,SRGAP2B,144887288,145095328,1,FAM72D,145095974,145112696,2.0
ENSG00000272031,ENSG00000121851,1,POLR3GL,145964690,145978848,-1,ANKRD34A,145959441,145964575,2.0
ENSG00000121851,ENSG00000272031,-1,ANKRD34A,145959441,145964575,1,POLR3GL,145964690,145978848,2.0
ENSG00000162373,ENSG00000186094,-1,AGBL4,48532854,50023954,-1,BEND5,48727519,48776969,6.0
ENSG00000116194,ENSG00000116191,1,RALGPS2,178725244,178921840,-1,ANGPTL1,178849535,178871077,5.0
ENSG00000142751,ENSG00000198746,-1,GPATCH3,26890488,26900467,-1,GPN2,26876132,26890283,1.0
ENSG00000188782,ENSG00000142675,1,CNKSR1,26177491,26189884,1,CATSPER4,26190561,26202968,1.0
ENSG00000135845,ENSG00000180999,1,C1orf105,172420685,172468829,-1,PIGC,172370189,172444086,5.0
ENSG00000163462,ENSG00000163463,-1,KRTCAP2,155169408,155173304,1,TRIM46,155173787,155184971,2.0
ENSG00000203814,ENSG00000183598,-1,H3C13,149813225,149813693,-1,H2BC18,149782689,149812373,1.0
ENSG00000143164,ENSG00000143158,-1,MPC2,167916675,167937072,1,DCAF6,167935783,168075843,5.0
ENSG00000122435,ENSG00000156876,-1,SASS6,100083570,100132930,1,TRMT13,100133150,100150496,2.0
ENSG00000142224,ENSG00000136634,-1,IL10,206767602,206772494,1,IL19,206770764,206842981,5.0
ENSG00000116489,ENSG00000007341,-1,ST7L,112523514,112619141,1,CAPZA1,112619805,112671616,5.0
ENSG00000117472,ENSG00000250719,-1,P3R3URF,46175486,46176488,1,TSPAN1,46175073,46185962,4.0
ENSG00000250719,ENSG00000117472,1,TSPAN1,46175087,46185962,-1,P3R3URF,46175486,46176488,4.0
ENSG00000117475,ENSG00000143156,-1,NME7,169132531,169367797,1,BLZF1,169367970,169396540,2.0
ENSG00000127125,ENSG00000066185,-1,ZMYND12,42430329,42456022,1,PPCS,42456117,42473385,2.0
ENSG00000053372,ENSG00000127463,-1,EMC1,19215660,19251524,1,MRTO4,19251805,19260128,2.0
ENSG00000053371,ENSG00000040487,1,SLC66A1,19312326,19329300,-1,AKR7A2,19303965,19312144,2.0
ENSG00000040487,ENSG00000053371,-1,AKR7A2,19303965,19312144,1,SLC66A1,19312326,19329300,2.0
ENSG00000127463,ENSG00000053372,1,MRTO4,19251805,19260128,-1,EMC1,19215660,19251552,2.0
ENSG00000164008,ENSG00000117385,-1,P3H1,42746374,42767028,1,C1orf50,42767245,42779491,2.0
ENSG00000163352,ENSG00000160688,1,FLAD1,154983344,154993111,1,LENEP,154993586,154994315,1.0
ENSG00000163157,ENSG00000163159,-1,VPS72,151176304,151190197,-1,TMOD4,151169986,151176284,1.0
ENSG00000116455,ENSG00000116459,1,ATP5PB,111449464,111462773,-1,WDR77,111439890,111449256,2.0
ENSG00000116459,ENSG00000116455,-1,WDR77,111439890,111449256,1,ATP5PB,111448864,111462773,2.0
ENSG00000121933,ENSG00000282608,-1,ADORA3,111499429,111503633,-1,TMIGD3,111483348,111563962,6.0
ENSG00000282608,ENSG00000121933,-1,TMIGD3,111483348,111503633,-1,ADORA3,111499429,111503633,6.0
ENSG00000183291,ENSG00000153936,1,HS2ST1,86914635,87109982,-1,SELENOF,86862445,86914424,2.0
ENSG00000153936,ENSG00000183291,-1,SELENOF,86862445,86914126,1,HS2ST1,86914635,87109982,2.0
ENSG00000181218,ENSG00000196890,1,H2BC26,228458103,228458558,-1,H2AC25,228434777,228457873,2.0
ENSG00000196890,ENSG00000181218,-1,H2AC25,228457364,228457873,1,H2BC26,228458103,228463104,2.0
ENSG00000177000,ENSG00000011021,1,CLCN6,11806191,11843130,-1,MTHFR,11785723,11806455,2.0
ENSG00000225828,ENSG00000162526,1,TSSK3,32362539,32364312,-1,FAM229A,32361270,32364278,5.0
ENSG00000041988,ENSG00000116273,1,PHF13,6613731,6624030,1,THAP3,6624868,6635586,1.0
ENSG00000160783,ENSG00000160785,1,SLC25A44,156194104,156212796,1,PMF1,156212993,156240042,1.0
ENSG00000196369,ENSG00000215784,1,FAM72D,145095974,145112696,-1,SRGAP2B,144887265,145095528,2.0
ENSG00000066185,ENSG00000127125,1,PPCS,42456543,42461236,-1,ZMYND12,42430329,42456253,2.0
ENSG00000134684,ENSG00000116497,1,S100PBP,32817653,32858875,-1,YARS1,32775237,32818031,5.0
ENSG00000122218,ENSG00000162736,1,NCSTN,160343383,160358949,-1,COPA,160288594,160343566,2.0
ENSG00000152904,ENSG00000054267,-1,ARID4B,235166902,235328179,1,GGPS1,235327350,235344532,2.0
ENSG00000198754,ENSG00000116985,-1,BMP8B,39757182,39788865,-1,OXCT2,39769523,39771348,6.0
ENSG00000143515,ENSG00000143595,1,AQP10,154321093,154325325,1,ATP8B2,154325525,154351304,1.0
ENSG00000160753,ENSG00000160752,1,FDPS,155308866,155320665,1,RUSC1,155320894,155331114,1.0
ENSG00000143258,ENSG00000143222,1,UFC1,161153978,161158856,1,USP21,161159450,161165723,1.0
ENSG00000136634,ENSG00000142224,1,IL19,206770773,206842981,-1,IL10,206767602,206774541,5.0
ENSG00000084623,ENSG00000160055,-1,TMEM234,32216200,32222353,1,EIF3I,32221077,32245397,5.0
ENSG00000163263,ENSG00000143612,-1,C1orf43,154206720,154220590,-1,CFAP141,154199085,154206333,1.0
ENSG00000143569,ENSG00000143612,-1,C1orf43,154206720,154220590,1,UBAP2L,154220179,154271510,2.0
ENSG00000143612,ENSG00000143569,1,UBAP2L,154220955,154270847,-1,C1orf43,154206696,154220637,2.0
ENSG00000142687,ENSG00000020129,1,NCDN,35557799,35566779,-1,KIAA0319L,35393883,35557950,2.0
ENSG00000116586,ENSG00000160803,-1,UBQLN4,156035299,156053798,1,LAMTOR2,156054782,156058506,2.0
ENSG00000134262,ENSG00000118655,1,DCLRE1B,113905326,113914086,-1,AP4B1,113894194,113905201,2.0
ENSG00000118655,ENSG00000134262,-1,AP4B1,113894194,113904799,1,DCLRE1B,113904619,113914086,2.0
ENSG00000116661,ENSG00000132879,1,FBXO44,11654877,11663327,-1,FBXO2,11637018,11655785,5.0
ENSG00000116663,ENSG00000132879,1,FBXO44,11654877,11663327,1,FBXO6,11664200,11674354,1.0
ENSG00000132879,ENSG00000116661,-1,FBXO2,11648387,11654429,1,FBXO44,11654375,11663327,5.0
ENSG00000174021,ENSG00000122432,1,SPATA1,84506386,84567379,-1,GNG5,84498323,84506581,2.0
ENSG00000188610,ENSG00000171943,1,SRGAP2C,121184975,121392874,-1,FAM72B,121167646,121185539,2.0
